fixture,program,mode,backend,cell,actual_run
name-to-handle-refusal,name_to_handle,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
name-to-handle-refusal,name_to_handle,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
name-to-handle-refusal,name_to_handle,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
name-to-handle-refusal,name_to_handle,naked,ptrace,NOT-WIRED,
name-to-handle-refusal,name_to_handle,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
name-to-handle-refusal,name_to_handle,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
name-to-handle-refusal,name_to_handle,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
name-to-handle-refusal,name_to_handle,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
name-to-handle-refusal,name_to_handle,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
name-to-handle-refusal,name_to_handle,replay,ptrace,DECLINED-IN-MANIFEST,
name-to-handle-refusal,name_to_handle,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
name-to-handle-refusal,name_to_handle,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
name-to-handle-refusal,name_to_handle,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
name-to-handle-refusal,name_to_handle,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
name-to-handle-refusal,name_to_handle,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
name-to-handle-refusal,name_to_handle,chaos,ptrace,DECLINED-IN-MANIFEST,
name-to-handle-refusal,name_to_handle,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
name-to-handle-refusal,name_to_handle,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
name-to-handle-refusal,name_to_handle,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
name-to-handle-refusal,name_to_handle,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
name-to-handle-refusal,name_to_handle,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
name-to-handle-refusal,name_to_handle,custom,ptrace,DECLINED-IN-MANIFEST,
name-to-handle-refusal,name_to_handle,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
name-to-handle-refusal,name_to_handle,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
name-to-handle-refusal,name_to_handle,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
name-to-handle-refusal,name_to_handle,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
name-to-handle-refusal,name_to_handle,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=3 rc=0
no-new-privs-refusal,no_new_privs_refusal,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
no-new-privs-refusal,no_new_privs_refusal,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
no-new-privs-refusal,no_new_privs_refusal,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,naked,ptrace,NOT-WIRED,
no-new-privs-refusal,no_new_privs_refusal,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
no-new-privs-refusal,no_new_privs_refusal,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
no-new-privs-refusal,no_new_privs_refusal,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,replay,ptrace,DECLINED-IN-MANIFEST,
no-new-privs-refusal,no_new_privs_refusal,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
no-new-privs-refusal,no_new_privs_refusal,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
no-new-privs-refusal,no_new_privs_refusal,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,chaos,ptrace,DECLINED-IN-MANIFEST,
no-new-privs-refusal,no_new_privs_refusal,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
no-new-privs-refusal,no_new_privs_refusal,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
no-new-privs-refusal,no_new_privs_refusal,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,custom,ptrace,DECLINED-IN-MANIFEST,
no-new-privs-refusal,no_new_privs_refusal,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
no-new-privs-refusal,no_new_privs_refusal,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
no-new-privs-refusal,no_new_privs_refusal,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
no-new-privs-refusal,no_new_privs_refusal,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=3 rc=0
openat2-refusal,openat2_refusal,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
openat2-refusal,openat2_refusal,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
openat2-refusal,openat2_refusal,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,naked,ptrace,NOT-WIRED,
openat2-refusal,openat2_refusal,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
openat2-refusal,openat2_refusal,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
openat2-refusal,openat2_refusal,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,replay,ptrace,DECLINED-IN-MANIFEST,
openat2-refusal,openat2_refusal,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
openat2-refusal,openat2_refusal,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
openat2-refusal,openat2_refusal,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,chaos,ptrace,DECLINED-IN-MANIFEST,
openat2-refusal,openat2_refusal,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
openat2-refusal,openat2_refusal,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
openat2-refusal,openat2_refusal,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,custom,ptrace,DECLINED-IN-MANIFEST,
openat2-refusal,openat2_refusal,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
openat2-refusal,openat2_refusal,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
openat2-refusal,openat2_refusal,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
openat2-refusal,openat2_refusal,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=6 rc=0
path-file-ops,path_file_ops,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
path-file-ops,path_file_ops,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
path-file-ops,path_file_ops,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,naked,ptrace,NOT-WIRED,
path-file-ops,path_file_ops,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
path-file-ops,path_file_ops,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
path-file-ops,path_file_ops,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,replay,ptrace,DECLINED-IN-MANIFEST,
path-file-ops,path_file_ops,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
path-file-ops,path_file_ops,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
path-file-ops,path_file_ops,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,chaos,ptrace,DECLINED-IN-MANIFEST,
path-file-ops,path_file_ops,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
path-file-ops,path_file_ops,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
path-file-ops,path_file_ops,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,custom,ptrace,DECLINED-IN-MANIFEST,
path-file-ops,path_file_ops,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
path-file-ops,path_file_ops,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
path-file-ops,path_file_ops,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
path-file-ops,path_file_ops,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pid-probe,pid_probe,verify,ptrace,GATED-OFF(ci=false),"ran rc=0, NO ok= count"
pid-probe,pid_probe,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
pid-probe,pid_probe,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pid-probe,pid_probe,verify,liteinst,GATED-OFF(ci=false),cannot-execute-here: runtime .so missing
pid-probe,pid_probe,verify,sabre,GATED-OFF(ci=false),cannot-execute-here: not-in-build
pid-probe,pid_probe,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pid-probe,pid_probe,naked,ptrace,NOT-WIRED,
pid-probe,pid_probe,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
pid-probe,pid_probe,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
pid-probe,pid_probe,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
pid-probe,pid_probe,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
pid-probe,pid_probe,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pid-probe,pid_probe,replay,ptrace,DECLINED-IN-MANIFEST,
pid-probe,pid_probe,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
pid-probe,pid_probe,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pid-probe,pid_probe,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
pid-probe,pid_probe,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pid-probe,pid_probe,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pid-probe,pid_probe,chaos,ptrace,DECLINED-IN-MANIFEST,
pid-probe,pid_probe,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
pid-probe,pid_probe,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pid-probe,pid_probe,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
pid-probe,pid_probe,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pid-probe,pid_probe,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pid-probe,pid_probe,custom,ptrace,DECLINED-IN-MANIFEST,
pid-probe,pid_probe,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
pid-probe,pid_probe,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pid-probe,pid_probe,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
pid-probe,pid_probe,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pid-probe,pid_probe,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=4 rc=0
pipe2-flags,pipe2_flags,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
pipe2-flags,pipe2_flags,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
pipe2-flags,pipe2_flags,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,naked,ptrace,NOT-WIRED,
pipe2-flags,pipe2_flags,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
pipe2-flags,pipe2_flags,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
pipe2-flags,pipe2_flags,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,replay,ptrace,DECLINED-IN-MANIFEST,
pipe2-flags,pipe2_flags,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
pipe2-flags,pipe2_flags,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
pipe2-flags,pipe2_flags,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,chaos,ptrace,DECLINED-IN-MANIFEST,
pipe2-flags,pipe2_flags,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
pipe2-flags,pipe2_flags,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
pipe2-flags,pipe2_flags,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,custom,ptrace,DECLINED-IN-MANIFEST,
pipe2-flags,pipe2_flags,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
pipe2-flags,pipe2_flags,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
pipe2-flags,pipe2_flags,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe2-flags,pipe2_flags,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=6 rc=0
prctl-pdeathsig,prctl_pdeathsig,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
prctl-pdeathsig,prctl_pdeathsig,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
prctl-pdeathsig,prctl_pdeathsig,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,naked,ptrace,NOT-WIRED,
prctl-pdeathsig,prctl_pdeathsig,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
prctl-pdeathsig,prctl_pdeathsig,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
prctl-pdeathsig,prctl_pdeathsig,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,replay,ptrace,DECLINED-IN-MANIFEST,
prctl-pdeathsig,prctl_pdeathsig,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
prctl-pdeathsig,prctl_pdeathsig,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
prctl-pdeathsig,prctl_pdeathsig,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,chaos,ptrace,DECLINED-IN-MANIFEST,
prctl-pdeathsig,prctl_pdeathsig,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
prctl-pdeathsig,prctl_pdeathsig,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
prctl-pdeathsig,prctl_pdeathsig,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,custom,ptrace,DECLINED-IN-MANIFEST,
prctl-pdeathsig,prctl_pdeathsig,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
prctl-pdeathsig,prctl_pdeathsig,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
prctl-pdeathsig,prctl_pdeathsig,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
prctl-pdeathsig,prctl_pdeathsig,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
preadv2-flags,preadv2_flags,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=6 rc=0
preadv2-flags,preadv2_flags,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
preadv2-flags,preadv2_flags,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
preadv2-flags,preadv2_flags,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
